Date,Price,Open,High,Low,Vol.,Change
05/06/2025,3422.8,3345.7,3444.5,3332.1,268.10K,3.03%
05/05/2025,3322.3,3247.1,3346.7,3243.1,184.90K,2.44%
05/02/2025,3243.3,3247.6,3277,3229.5,210.99K,0.65%
05/01/2025,3222.2,3299,3300.6,3209.4,214.69K,-2.92%
04/30/2025,3319.1,3324.5,3337.6,3275.6,207.72K,-0.43%
04/29/2025,3333.6,3354.9,3359.3,3309.2,170.15K,0.02%
04/28/2025,3333,3318.3,3347.7,3266.3,1.30K,1.05%
04/25/2025,3298.4,3362,3384.1,3274.8,241.25K,-1.50%
04/24/2025,3348.6,3301.8,3377,3301.3,239.60K,1.65%
04/23/2025,3294.1,3367.7,3396,3270.8,377.41K,-3.66%
04/22/2025,3419.4,3435.1,3509.9,3379.1,423.08K,-0.17%
04/21/2025,3425.3,3347,3442.3,3344,243.46K,2.91%
04/17/2025,3328.4,3357.5,3371.9,3296.4,242.07K,-0.54%
04/16/2025,3346.4,3248.4,3358.4,3245.2,258.38K,3.27%
04/15/2025,3240.4,3226.1,3250.9,3225.5,123.47K,0.44%
04/14/2025,3226.3,3246,3261.6,3208.7,189.62K,-0.56%
04/11/2025,3244.6,3194.2,3263,3193.4,247.32K,2.11%
04/10/2025,3177.5,3099.1,3195,3086.1,234.97K,3.19%
04/09/2025,3079.4,2998.3,3118.5,2983.3,298.33K,2.98%
04/08/2025,2990.2,2997.5,3037.9,2988.6,197.58K,0.56%
04/07/2025,2973.6,3055.1,3084.4,2970.4,328.52K,-2.04%
04/04/2025,3035.4,3138,3160.2,3032.7,341.15K,-2.76%
04/03/2025,3121.7,3196.6,3196.6,3073.5,382.86K,-1.41%
04/02/2025,3166.2,3147.5,3201.6,3135.7,223.12K,0.64%
04/01/2025,3146,3157.3,3177,3130.5,197.31K,-0.14%
03/31/2025,3150.3,3118.8,3162,3112.4,228.39K,1.16%
03/28/2025,3114.3,3099.3,3124.4,3096.3,210.49K,1.25%
03/27/2025,3075.8,3040.9,3086,3038.9,2.86K,1.27%
03/26/2025,3037.3,3039.5,3049.7,3032.8,1.68K,-0.08%
03/25/2025,3039.6,3030.6,3055.4,3025.9,1.37K,-0.14%
03/24/2025,3044,3054.7,3066.4,3036,96.48K,-0.14%
03/21/2025,3048.4,3080.1,3082.2,3031.2,46.90K,-0.75%
03/20/2025,3071.3,3085.6,3092.8,3060.3,28.81K,0.07%
03/19/2025,3069.1,3069.3,3089.4,3059.2,19.96K,0.01%
03/18/2025,3068.9,3036.9,3075.1,3036,28.60K,1.15%
03/17/2025,3034.1,3021.2,3038.6,3019.5,17.36K,1.10%
03/14/2025,3001.1,3001.4,3017.1,2988.6,181.49K,0.33%
03/13/2025,2991.3,2943.3,3001.5,2942.2,256.56K,1.51%
03/12/2025,2946.8,2922.3,2948.9,2911,209.82K,0.89%
03/11/2025,2920.9,2893.2,2929,2882.5,194.12K,0.74%
03/10/2025,2899.4,2919.6,2926.4,2885.2,221.61K,-0.50%
03/07/2025,2914.1,2919.2,2938.8,2905.3,237.58K,-0.43%
03/06/2025,2926.6,2929.5,2935.9,2897.6,166.36K,0.02%
03/05/2025,2926,2929,2941.3,2903.4,183.02K,0.18%
03/04/2025,2920.6,2904.2,2939.8,2892.5,188.52K,0.67%
03/03/2025,2901.1,2872,2906.4,2866.3,177.02K,1.85%
02/28/2025,2848.5,2889,2896.1,2844.1,210.56K,-1.64%
02/27/2025,2895.9,2931.4,2935.8,2879,207.65K,-0.75%
02/26/2025,2917.8,2915.6,2926.4,2891,2.05K,0.41%
02/25/2025,2906,2955.9,2955.9,2884.5,5.59K,-1.48%
02/24/2025,2949.7,2939.3,2960,2926.4,2.00K,-0.12%
02/21/2025,2953.2,2955.7,2964.7,2930.1,163.69K,-0.10%
02/20/2025,2956.1,2949.5,2973.4,2939.3,172.20K,0.68%
02/19/2025,2936.1,2954.1,2964.4,2933.7,159.34K,-0.44%
02/18/2025,2949,2895.1,2956.5,2887.6,218.76K,1.67%
02/14/2025,2900.7,2957.3,2964.1,2889.9,228.08K,-1.52%
02/13/2025,2945.4,2928.8,2958.8,2925.8,169.50K,0.57%
02/12/2025,2928.7,2927,2936.5,2886.5,204.63K,-0.13%
02/11/2025,2932.6,2937,2968.5,2907,218.48K,-0.06%
02/10/2025,2934.4,2884.8,2938.1,2879.9,167.23K,1.62%
02/07/2025,2887.6,2880.2,2910.6,2876.1,192.55K,0.38%
02/06/2025,2876.7,2885,2894.2,2855,167.70K,-0.56%
02/05/2025,2893,2873.7,2906,2870.1,167.38K,0.60%
02/04/2025,2875.8,2850.4,2877.1,2837.4,145.86K,0.65%
02/03/2025,2857.1,2846.5,2872,2802.2,181.34K,0.78%
01/31/2025,2835,2851.9,2862.9,2826,165.68K,-0.36%
01/30/2025,2845.2,2796.2,2853.2,2794.9,188.34K,2.29%
01/29/2025,2781.5,2784.9,2790.1,2772.8,3.98K,0.02%
01/28/2025,2781,2757,2786.9,2752.9,3.42K,1.04%
01/27/2025,2752.4,2791,2791,2746.8,3.94K,-1.44%
01/24/2025,2792.7,2779.3,2808.1,2779.3,1.10K,0.52%
01/23/2025,2778.3,2778.1,2780.2,2754.7,1.83K,-0.68%
01/22/2025,2797.4,2784.5,2800.3,2782.5,39.59K,0.42%
01/21/2025,2785.6,2766,2788.4,2741.5,56.80K,1.34%
01/17/2025,2748.7,2746.8,2759.2,2729.2,156.87K,-0.08%
01/16/2025,2750.9,2722.3,2757.9,2720.4,186.54K,1.22%
01/15/2025,2717.8,2693.3,2722.7,2685.4,193.72K,1.32%
01/14/2025,2682.3,2682,2693.7,2672,179.41K,0.14%
01/13/2025,2678.6,2716.8,2723.8,2675.2,211.09K,-1.34%
01/10/2025,2715,2692.9,2735,2686.9,298.41K,0.90%
01/09/2025,2690.8,2679.9,2696.8,2673.7,156.65K,0.69%
01/08/2025,2672.4,2662.9,2687,2658.4,197.37K,0.26%
01/07/2025,2665.4,2647.1,2678.5,2643.5,161.62K,0.68%
01/06/2025,2647.4,2652.8,2663.8,2624.6,169.92K,-0.27%
01/03/2025,2654.7,2671.1,2681,2649.7,121.17K,-0.54%
01/02/2025,2669,2641,2674.2,2636.1,144.52K,1.06%
12/31/2024,2641,2620,2642,2614.3,86.29K,0.87%
12/30/2024,2618.1,2636.1,2640.7,2608.4,110.92K,-0.01%
12/27/2024,2618.4,2639.7,2639.7,2612.1,0.64K,-0.83%
12/26/2024,2640.3,2623.3,2642.4,2622.8,1.40K,0.67%
12/24/2024,2622.8,2616.5,2622.7,2612.5,0.42K,0.28%
12/23/2024,2615.5,2627.3,2632.9,2610.2,0.56K,-0.65%
12/20/2024,2632.5,2597.7,2640.7,2595.7,0.51K,1.41%
12/19/2024,2596,2586,2625,2585.9,0.90K,-1.70%
12/18/2024,2640.8,2651.2,2654.3,2587.2,0.88K,-0.33%
12/17/2024,2649.6,2657.2,2662.5,2634.3,0.63K,-0.28%
12/16/2024,2657,2654.6,2669.7,2648.3,1.41K,-0.20%
12/13/2024,2662.4,2690.2,2702.1,2650.6,1.07K,-1.21%
12/12/2024,2695.1,2737.8,2743.5,2683.3,1.69K,-1.69%
12/11/2024,2741.5,2708.8,2743.8,2700.3,3.82K,1.33%
12/10/2024,2705.6,2669.8,2708.8,2669.8,1.41K,1.21%
12/09/2024,2673.3,2654.5,2687,2637.5,0.96K,0.99%
12/06/2024,2647.1,2642.4,2655,2629.5,0.80K,0.42%
12/05/2024,2636.1,2661.9,2667.3,2634.5,1.67K,-1.06%
12/04/2024,2664.3,2651.3,2670,2643.8,0.85K,0.32%
12/03/2024,2655.9,2652,2665,2645,0.61K,0.36%
12/02/2024,2646.5,2663.7,2663.9,2633.5,0.97K,-0.84%
11/29/2024,2669,2649.7,2678.1,2631.8,1.35K,0.63%
11/27/2024,2652.3,2646.4,2670.7,2641.1,2.27K,1.18%
11/26/2024,2621.3,2626.2,2642.7,2605.3,177.86K,0.11%
11/25/2024,2618.5,2716.9,2723.2,2616.6,305.34K,-3.45%
11/22/2024,2712.2,2672,2718.5,2670.1,220.55K,1.39%
11/21/2024,2674.9,2653.5,2676.5,2651.6,186.30K,0.87%
11/20/2024,2651.7,2635.8,2659,2621.9,182.01K,0.79%
11/19/2024,2631,2616.3,2643.4,2614.2,202.24K,0.63%
11/18/2024,2614.6,2571.5,2619.5,2568.5,195.29K,1.73%
11/15/2024,2570.1,2570.4,2580.8,2558.9,179.89K,-0.11%
11/14/2024,2572.9,2578.1,2585.8,2541.5,266.16K,-0.53%
11/13/2024,2586.5,2604.7,2625,2578.1,262.75K,-0.76%
11/12/2024,2606.3,2625.7,2633.4,2595.7,282.77K,-0.44%
11/11/2024,2617.7,2692.1,2693.4,2617.1,281.92K,-2.86%
11/08/2024,2694.8,2713.6,2717.8,2687.3,233.11K,-0.41%
11/07/2024,2705.8,2667.7,2718.3,2650.3,292.92K,1.10%
11/06/2024,2676.3,2752.6,2758.8,2660.7,361.31K,-2.67%
11/05/2024,2749.7,2746,2759.5,2733.4,151.43K,0.13%
11/04/2024,2746.2,2743.5,2757.5,2739.4,145.25K,-0.11%
11/01/2024,2749.2,2754,2772.4,2742.6,180.66K,0.00%
10/31/2024,2749.3,2799.1,2801.2,2741.8,242.57K,-1.84%
10/30/2024,2800.8,2786.9,2801.8,2782.4,191.55K,1.16%
10/29/2024,2768.8,2741.9,2773.2,2741.9,0.85K,0.92%
10/28/2024,2743.6,2739.4,2745.6,2725.8,0.57K,0.05%
10/25/2024,2742.2,2735.4,2747.2,2716.9,0.26K,0.21%
10/24/2024,2736.5,2717.4,2743.3,2717.4,0.34K,0.71%
10/23/2024,2717.1,2748.9,2758.5,2709.9,0.65K,-1.10%
10/22/2024,2747.4,2723.1,2749.5,2721.8,0.43K,0.76%
10/21/2024,2726.8,2724.3,2742.6,2716.9,0.41K,0.32%
10/18/2024,2718,2696.2,2725.6,2696.2,0.22K,0.83%
10/17/2024,2695.5,2676.9,2700.5,2676.9,0.27K,0.60%
10/16/2024,2679.3,2666.8,2689.5,2666,0.38K,0.46%
10/15/2024,2667,2654.6,2673.8,2643.1,0.24K,0.50%
10/14/2024,2653.7,2659.9,2671.3,2648.4,0.39K,-0.40%
10/11/2024,2664.4,2634.4,2666.8,2634.4,0.31K,1.41%
10/10/2024,2627.4,2614.8,2636.9,2608.8,0.88K,0.51%
10/09/2024,2614.1,2628.8,2630.6,2612,0.77K,-0.36%
10/08/2024,2623.5,2649.6,2660.4,2612.7,1.05K,-1.15%
10/07/2024,2654,2658.8,2666.6,2646,0.39K,-0.08%
10/04/2024,2656,2663,2678.2,2641.9,0.85K,-0.43%
10/03/2024,2667.4,2668.3,2670.7,2646.5,0.65K,0.35%
10/02/2024,2658.1,2671.1,2672.4,2653.3,0.34K,-0.76%
10/01/2024,2678.5,2644.4,2681.7,2644.4,0.46K,1.16%
09/30/2024,2647.9,2667.9,2675.2,2636.8,0.55K,-0.32%
09/27/2024,2656.5,2682.3,2684,2655,0.64K,-0.52%
09/26/2024,2670.4,2656.8,2683.9,2653.4,17.22K,0.36%
09/25/2024,2660.7,2658.7,2670.5,2649.8,21.76K,0.29%
09/24/2024,2653,2628.6,2665.1,2623.5,13.09K,0.93%
09/23/2024,2628.6,2622.5,2635.7,2615.4,8.70K,0.24%
09/20/2024,2622.4,2588.1,2626.5,2585.4,9.30K,1.22%
09/19/2024,2590.9,2561.6,2597,2552.1,8.60K,0.62%
09/18/2024,2574.9,2573.4,2603.7,2549.4,10.66K,0.23%
09/17/2024,2568.9,2586.3,2590,2564.1,6.95K,-0.63%
09/16/2024,2585.2,2584.8,2593.4,2578.8,4.57K,-0.06%
09/13/2024,2586.8,2565.1,2590.6,2562,10.05K,1.16%
09/12/2024,2557.1,2517.9,2564.8,2515.5,9.29K,1.51%
09/11/2024,2519,2522,2534.4,2505.7,4.91K,-0.02%
09/10/2024,2519.5,2511.6,2523.9,2505.6,5.90K,0.41%
09/09/2024,2509.3,2503.2,2512.7,2491.3,4.64K,0.31%
09/06/2024,2501.5,2523.7,2536.1,2490.7,6.27K,-0.72%
09/05/2024,2519.7,2502.3,2530.5,2500.7,6.72K,0.68%
09/04/2024,2502.7,2500.4,2507.8,2479.8,5.94K,0.12%
09/03/2024,2499.7,2509,2516.3,2481.6,10.28K,-0.19%
08/30/2024,2504.5,2530.7,2536.2,2503.9,6.48K,-1.27%
08/29/2024,2536.7,2516.6,2538.7,2513.8,10.79K,1.36%
08/28/2024,2502.6,2525.2,2526.4,2493.2,2.35K,-0.60%
08/27/2024,2517.7,2517.6,2525.2,2504.4,0.65K,-0.10%
08/26/2024,2520.2,2512.6,2527.7,2509.3,0.66K,0.36%
08/23/2024,2511.2,2486.2,2518.7,2486.1,0.75K,1.17%
08/22/2024,2482.1,2515.6,2516,2472.6,0.74K,-1.22%
08/21/2024,2512.8,2517.4,2522,2495,0.60K,-0.13%
08/20/2024,2516.1,2507.7,2535.4,2502.1,0.66K,0.37%
08/19/2024,2506.8,2512.8,2513.8,2489.3,0.78K,0.13%
08/16/2024,2503.6,2460.2,2513.8,2454.6,0.59K,1.83%
08/15/2024,2458.6,2452,2471.8,2437.1,0.53K,0.51%
08/14/2024,2446.2,2470.6,2485.4,2443,0.56K,-1.12%
08/13/2024,2473.9,2477.3,2482.5,2464.2,0.37K,0.16%
08/12/2024,2469.9,2436,2478,2430,0.73K,1.23%
08/09/2024,2439.8,2431.9,2441.7,2424.1,0.70K,0.39%
08/08/2024,2430.3,2389.5,2433.9,2388,0.58K,1.26%
08/07/2024,2400,2398.6,2414.2,2387,0.46K,0.05%
08/06/2024,2398.9,2420.9,2431.2,2390.2,0.50K,-0.53%
08/05/2024,2411.8,2458.5,2466.1,2373.8,1.13K,-1.00%
08/02/2024,2436.2,2456.4,2487.6,2420.5,2.46K,-0.40%
08/01/2024,2445.9,2458.8,2470.8,2439.1,1.15K,0.30%
07/31/2024,2438.5,2420.8,2461.1,2415.4,1.32K,0.86%
07/30/2024,2417.6,2392.8,2422.4,2388.8,3.57K,1.67%
07/29/2024,2377.8,2386.9,2402.1,2367.3,126.41K,-0.13%
07/26/2024,2381,2363.8,2389.7,2354.6,154.52K,1.17%
07/25/2024,2353.5,2398.1,2400.8,2351.9,294.90K,-2.57%
07/24/2024,2415.7,2410.7,2433,2397,245.88K,0.35%
07/23/2024,2407.3,2398,2413.5,2389.2,171.19K,0.53%
07/22/2024,2394.7,2403.7,2414.4,2385.2,197.56K,-0.18%
07/19/2024,2399.1,2448,2448.4,2395.7,254.41K,-2.33%
07/18/2024,2456.4,2462.5,2478.5,2442.9,192.77K,-0.14%
07/17/2024,2459.9,2473.2,2488.4,2455.5,259.54K,-0.32%
07/16/2024,2467.8,2427.1,2474.5,2424.5,246.09K,1.60%
07/15/2024,2428.9,2419.3,2445,2406.1,193.54K,0.34%
07/12/2024,2420.7,2421,2423.2,2396.1,220.93K,-0.05%
07/11/2024,2421.9,2377.4,2430.4,2376.8,303.52K,1.77%
07/10/2024,2379.7,2371,2393.4,2369.7,163.90K,0.50%
07/09/2024,2367.9,2366.5,2378.3,2356,252.49K,0.19%
07/08/2024,2363.5,2396.2,2399.3,2358.3,240.78K,-1.43%
07/05/2024,2397.7,2365.8,2401.5,2356,293.25K,1.40%
07/04/2024,2364.6,2367.2,2371.05,2359.35,,-0.20%
07/03/2024,2369.4,2338.6,2374.5,2335.7,193.64K,1.54%
07/02/2024,2333.4,2341.6,2346.1,2327.4,153.71K,-0.24%
07/01/2024,2338.9,2336.2,2348.8,2328.2,142.60K,-0.03%
06/28/2024,2339.6,2338.6,2350.6,2329.7,135.38K,0.13%
06/27/2024,2336.6,2309.4,2342,2306.8,140.23K,1.55%
06/26/2024,2301,2318.8,2320.5,2292.9,0.99K,-0.75%
06/25/2024,2318.4,2334.4,2336.2,2314.8,1.26K,-0.60%
06/24/2024,2332.4,2322.1,2334.7,2318,0.60K,0.57%
06/21/2024,2319.1,2361.5,2370,2318,0.60K,-1.61%
06/20/2024,2357,2331.4,2367,2327,0.83K,0.60%
06/19/2024,2343,2342.95,2349.65,2338.6,,0.35%
06/18/2024,2334.8,2323.3,2334.5,2309.1,0.39K,0.77%
06/17/2024,2316.9,2336,2336,2312.4,0.45K,-0.86%
06/14/2024,2337,2306.3,2339.3,2305.8,0.42K,1.35%
06/13/2024,2305.9,2328.4,2330.2,2299.2,0.65K,-1.57%
06/12/2024,2342.7,2321.7,2345.1,2315.7,0.60K,1.21%
06/11/2024,2314.6,2315.7,2325.2,2303.3,0.79K,-0.02%
06/10/2024,2315.1,2299.5,2319.3,2292.9,0.75K,0.08%
06/07/2024,2313.2,2383.6,2394.3,2293.1,1.30K,-2.76%
06/06/2024,2378.9,2363.8,2385.2,2361.4,0.88K,0.65%
06/05/2024,2363.6,2335.5,2365.2,2335.1,0.59K,1.19%
06/04/2024,2335.7,2360.2,2361,2324.5,1.40K,-0.92%
06/03/2024,2357.5,2335,2363.5,2323.9,0.77K,1.01%
05/31/2024,2333.9,2352.4,2368.6,2330,1.21K,-0.88%
05/30/2024,2354.7,2357.9,2360.7,2332.1,2.72K,0.58%
05/29/2024,2341.2,2362.5,2363.7,2334.2,119.32K,-0.65%
05/28/2024,2356.5,2338,2365.5,2333.8,316.22K,0.00%
05/27/2024,2356.5,2338,2365.5,2333.8,105.47K,0.94%
05/24/2024,2334.5,2330.4,2349,2326.3,178.34K,-0.12%
05/23/2024,2337.2,2383,2385.7,2328.1,273.66K,-2.33%
05/22/2024,2392.9,2425.4,2430.5,2378,253.85K,-1.36%
05/21/2024,2425.9,2431.5,2438.2,2408.5,229.42K,-0.52%
05/20/2024,2438.5,2422.2,2454.2,2411.1,281.43K,0.87%
05/17/2024,2417.4,2381.4,2427.4,2377.8,218.55K,1.34%
05/16/2024,2385.5,2391.5,2402.7,2375.2,191.03K,-0.39%
05/15/2024,2394.9,2362.9,2396.1,2357.1,249.84K,1.48%
05/14/2024,2359.9,2342.3,2365.2,2340.5,192.08K,0.72%
05/13/2024,2343,2369.1,2370.8,2337.6,243.08K,-1.35%
05/10/2024,2375,2353.5,2385.3,2352,275.24K,1.48%
05/09/2024,2340.3,2316.5,2354.2,2312.9,249.09K,0.78%
05/08/2024,2322.3,2322,2329.6,2311.4,214.69K,-0.08%
05/07/2024,2324.2,2334.8,2338.7,2318.2,204.62K,-0.30%
05/06/2024,2331.2,2312.8,2341.9,2300.6,191.90K,0.98%
05/03/2024,2308.6,2313.5,2330.7,2285.2,231.40K,-0.04%
05/02/2024,2309.6,2329.9,2336.1,2294.3,193.66K,-0.06%
05/01/2024,2311,2298.2,2339.5,2291.7,227.38K,0.35%
04/30/2024,2302.9,2347,2347.6,2296.2,229.06K,-2.32%
04/29/2024,2357.7,2347.6,2358.9,2331,187.31K,0.97%
04/26/2024,2335,2333.1,2350.5,2326.6,0.72K,0.20%
04/25/2024,2330.3,2317.8,2344.8,2306.4,0.99K,0.18%
04/24/2024,2326,2324,2338,2313.6,0.78K,-0.17%
04/23/2024,2329.9,2332.2,2336,2293.6,0.79K,-0.20%
04/22/2024,2334.6,2391.5,2391.5,2327.3,1.03K,-2.78%
04/19/2024,2401.4,2381.1,2418.1,2374.7,1.61K,0.65%
04/18/2024,2385.8,2366.1,2395.7,2366.1,2.55K,0.40%
04/17/2024,2376.2,2387.9,2399.5,2359.9,0.58K,-0.81%
04/16/2024,2395.5,2387,2402.2,2367.4,1.27K,1.04%
04/15/2024,2370.9,2357.3,2392,2330.1,1.67K,0.38%
04/12/2024,2362,2377.7,2436.6,2338.4,2.20K,0.05%
04/11/2024,2360.8,2340.5,2382.9,2331.6,0.98K,1.04%
04/10/2024,2336.6,2358.9,2365.8,2325.7,1.62K,-0.60%
04/09/2024,2350.6,2344.4,2372.5,2344.4,1.56K,0.50%
04/08/2024,2339,2332.2,2357,2310.5,1.31K,0.23%
04/05/2024,2333.7,2298.7,2337.6,2276.5,0.91K,1.60%
04/04/2024,2296.9,2308.9,2312,2288.4,0.99K,-0.28%
04/03/2024,2303.3,2290,2310,2275.1,1.23K,1.45%
04/02/2024,2270.3,2260.2,2290.1,2256.1,1.70K,1.09%
04/01/2024,2245.9,2243.5,2275,2238.5,1.10K,0.84%
03/28/2024,2227.1,2203.9,2243.5,2196.1,1.62K,1.17%
03/27/2024,2201.4,2188.9,2206.5,2182.8,1.21K,1.11%
03/26/2024,2177.2,2173,2200.6,2168.3,202.37K,0.04%
03/25/2024,2176.4,2166.6,2182.5,2164.4,211.61K,0.76%
03/22/2024,2160,2183.4,2188,2158.4,205.81K,-1.13%
03/21/2024,2184.7,2190.2,2225.3,2168.2,391.75K,1.10%
03/20/2024,2161,2161.4,2192.2,2152.3,233.57K,0.06%
03/19/2024,2159.7,2164,2166.3,2150.2,178.16K,-0.21%
03/18/2024,2164.3,2159.9,2167.2,2149.2,211.86K,0.13%
03/15/2024,2161.5,2166.2,2176.9,2158.7,187.85K,-0.28%
03/14/2024,2167.5,2179.5,2181.3,2157,207.23K,-0.61%
03/13/2024,2180.8,2163.6,2185.6,2161.3,232.27K,0.68%
03/12/2024,2166.1,2189.1,2190.8,2156.2,316.25K,-1.03%
03/11/2024,2188.6,2187.6,2195.5,2180.9,242.42K,0.14%
03/08/2024,2185.5,2166.6,2203,2161.2,389.68K,0.94%
03/07/2024,2165.2,2156.7,2172.2,2151.7,267.80K,0.32%
03/06/2024,2158.2,2136.4,2160.7,2131.9,319.76K,0.76%
03/05/2024,2141.9,2123.3,2150.5,2118.5,283.15K,0.73%
03/04/2024,2126.3,2091.6,2128.4,2088.1,328.25K,1.46%
03/01/2024,2095.7,2052.8,2097.1,2047,330.59K,2.00%
02/29/2024,2054.7,2043.8,2059.4,2036,227.07K,0.59%
02/28/2024,2042.7,2039.7,2047.4,2033.4,137.08K,0.41%
02/27/2024,2034.4,2031,2038,2028.7,0.96K,0.26%
02/26/2024,2029.1,2033.7,2036.3,2025,1.14K,-0.51%
02/23/2024,2039.4,2024.1,2041.5,2015.6,0.71K,0.92%
02/22/2024,2020.8,2026.6,2035,2019.7,1.66K,-0.18%
02/21/2024,2024.5,2025.4,2033,2021.6,1.09K,-0.27%
02/20/2024,2030,2017.7,2032.1,2015.5,1.11K,-0.48%
02/19/2024,2039.8,2027.7,2042.7,2023.9,202.43K,1.26%
02/16/2024,2014.4,2006.5,2017.4,1997.4,0.80K,0.45%
02/15/2024,2005.3,1995.1,2010.4,1992.7,1.07K,0.53%
02/14/2024,1994.7,1994.9,1998.7,1987.2,1.63K,-0.15%
02/13/2024,1997.7,2023.8,2035.5,1993.4,1.47K,-1.27%
02/12/2024,2023.4,2030.8,2031.1,2015.8,1.22K,-0.27%
02/09/2024,2028.8,2039.3,2041.7,2024.7,0.53K,-0.46%
02/08/2024,2038.1,2041.1,2043.5,2024.6,0.67K,-0.18%
02/07/2024,2041.8,2042.2,2051,2037,0.51K,0.01%
02/06/2024,2041.5,2031.8,2045.3,2029.3,0.63K,0.42%
02/05/2024,2032.9,2047.6,2048,2021,1.00K,-0.54%
02/02/2024,2043.9,2062.3,2064.5,2034.5,3.02K,-0.84%
02/01/2024,2061.2,2047.7,2072.9,2036.9,1.35K,0.18%
01/31/2024,2057.4,2044.8,2064.1,2038.9,1.43K,0.80%
01/30/2024,2041.1,2041.7,2057.3,2037.6,1.12K,0.78%
01/29/2024,2025.4,2024.4,2037.2,2018.8,150.71K,0.40%
01/26/2024,2017.3,2021,2028.1,2015.6,119.59K,-0.02%
01/25/2024,2017.8,2014.8,2025.6,2004,196.67K,0.09%
01/24/2024,2016,2030.7,2037.9,2011.7,234.46K,-0.48%
01/23/2024,2025.8,2023.2,2039.3,2020.8,156.70K,0.18%
01/22/2024,2022.2,2031.8,2034.1,2017.4,152.76K,-0.35%
01/19/2024,2029.3,2027.4,2041.9,2022.2,172.81K,0.38%
01/18/2024,2021.6,2009.1,2025.6,2007.7,171.93K,0.75%
01/17/2024,2006.5,2031.7,2036.1,2004.6,254.29K,-1.17%
01/16/2024,2030.2,2053.4,2062.8,2027.6,285.25K,0.00%
01/15/2024,2030.2,2053.4,2062.8,2027.6,285.25K,-1.04%
01/12/2024,2051.6,2033.2,2067.3,2033.1,272.35K,1.60%
01/11/2024,2019.2,2029.4,2056.1,2017.3,301.34K,-0.42%
01/10/2024,2027.8,2036,2046.2,2025.9,205.01K,-0.26%
01/09/2024,2033,2034.5,2048.6,2031.9,218.75K,-0.02%
01/08/2024,2033.5,2052.6,2053.3,2022.7,220.99K,-0.80%
01/05/2024,2049.8,2051.4,2071.1,2030.8,214.68K,-0.01%
01/04/2024,2050,2049.3,2058.1,2043.3,130.26K,0.35%
01/03/2024,2042.8,2067.9,2074.3,2038.3,221.68K,-1.48%
01/02/2024,2073.4,2072.7,2088.1,2064.3,157.56K,0.08%
12/29/2023,2071.8,2076.1,2084.1,2067.6,105.72K,-0.56%
12/28/2023,2083.5,2089.5,2098.2,2074.6,129.54K,0.00%
12/27/2023,2083.4,2068,2085.3,2063.3,0.59K,1.12%
12/26/2023,2060.4,2056.3,2069.6,2056.3,0.29K,0.04%
12/22/2023,2059.6,2051.5,2072.3,2049.4,0.44K,0.87%
12/21/2023,2041.8,2034.7,2048,2034,0.54K,0.18%
12/20/2023,2038.1,2043.5,2045.9,2031.6,0.26K,-0.22%
12/19/2023,2042.6,2031,2050,2025.4,0.47K,0.58%
12/18/2023,2030.9,2023.7,2036.3,2020.8,0.25K,0.24%
12/15/2023,2026,2038,2049.6,2020,0.63K,-0.45%
12/14/2023,2035.2,2031.6,2053,2030.6,0.56K,2.37%
12/13/2023,1988.1,1985.5,2033.3,1979,2.22K,0.21%
12/12/2023,1983.9,1989,2002.7,1983.5,0.57K,-0.02%
12/11/2023,1984.3,2010.6,2013.2,1982.1,0.55K,-1.03%
12/08/2023,2004.9,2034.7,2039.6,2000.8,1.37K,-1.57%
12/07/2023,2036.9,2034.7,2047.3,2027.4,0.53K,-0.07%
12/06/2023,2038.4,2028.3,2042.8,2027,0.68K,0.57%
12/05/2023,2026.9,2039.2,2050,2019.9,1.42K,-0.30%
12/04/2023,2032.9,2083.4,2140.7,2030,2.70K,-2.28%
12/01/2023,2080.4,2049,2086.2,2043.4,2.01K,1.60%
11/30/2023,2047.6,2055.8,2057.5,2042.6,1.15K,-0.48%
11/29/2023,2057.5,2053.2,2062.3,2047.5,1.91K,0.86%
11/28/2023,2040,2014.3,2044.1,2011.5,174.67K,1.37%
11/27/2023,2012.4,2002.5,2018.9,2001.4,251.25K,0.47%
11/24/2023,2003,1991.2,2004.5,1990.9,214.88K,0.00%
11/23/2023,2003,1991.2,2004.5,1990.9,214.88K,0.51%
11/22/2023,1992.8,2000.3,2008.3,1988.6,199.37K,-0.44%
11/21/2023,2001.6,1980,2009.8,1979.9,230.02K,1.08%
11/20/2023,1980.3,1980.9,1987.8,1967.2,177.89K,-0.22%
11/17/2023,1984.7,1984.2,1996.4,1981.1,133.12K,-0.13%
11/16/2023,1987.3,1963,1991.1,1959,186.81K,1.17%
11/15/2023,1964.3,1966.9,1979.2,1958.8,142.92K,-0.11%
11/14/2023,1966.5,1950.3,1975.3,1938.8,180.74K,0.84%
11/13/2023,1950.2,1943.4,1953.5,1935.6,183.70K,0.65%
11/10/2023,1937.7,1964.1,1965.6,1936.9,229.64K,-1.63%
11/09/2023,1969.8,1955.5,1971.5,1948.3,214.08K,0.61%
11/08/2023,1957.8,1975.3,1977.5,1953.2,189.36K,-0.80%
11/07/2023,1973.5,1984.8,1985.2,1962.8,218.95K,-0.76%
11/06/2023,1988.6,1999.4,2000.1,1984.2,146.28K,-0.53%
11/03/2023,1999.2,1993.5,2011.9,1989.3,222.19K,0.29%
11/02/2023,1993.5,1992,1999.2,1986.3,158.65K,0.30%
